מקור	יחידה	שלב	תביעות	צרכים	נפתרו	התנהגויות	דוגמאות	ms	סיבת-הנפילה	משפט
ג·mosad	mosad.sentences:21	1	1	0				38	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל שיעור במערכת יש כיתה, יום (ראשון, שני, שלישי, רביעי, חמישי, שישי), שעה, סדר (בוקר, צהריים, ערב), מלמד, חדר, נושא, עו
ג·mosad	mosad.sentences:22	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ציון יש גם תוצאה (יודע, חוזר);
ג·mosad	mosad.sentences:23	1	1	0				18	אין-ישות	לכל מקצוע יש מוסד, כיתה, שם, סוג ספר (חומש, משנה, גמרא, מסכת, ספר), יעד לשנה;
ג·mosad	mosad.sentences:24	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תעודה יש גם הפצה (הודפסה, נשלחה);
ג·mosad	mosad.sentences:25	1	2	0				15	אגרגציה-בלי-אות-סימן/ישות-בלי-שקע/אין-ישות	לכל ספר לימוד יש מקצוע, כיתה, כמות, ספק, מחיר; שלבים: הוזמן, חולק, חויב;
ג·mosad	mosad.sentences:26	1	1	0				10	אין-ישות	לכל מעקב לימוד יש תלמיד, מסכת, דף, תאריך, חזרה, סיום (כן, לא);
ג·mosad	mosad.sentences:27	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אישור הורים יש אירוע חינוכי, תלמיד, תשובה (נחתם, לא), תאריך, סכום;
ג·mosad	mosad.sentences:28	1	1	0				19	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל אירוע משמעת יש תלמיד, תאריך, חומרה (קלה, בינונית, חמורה), מטפל, החלטה; שלבים: פתוח, בטיפול, נסגר;
ג·mosad	mosad.sentences:29	2	1	1				26	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל ליווי יש תלמיד, סוג (יועץ, משפיע), מלווה, תאריך, סיכום, הפניה (כן, לא);
ג·mosad	mosad.sentences:30	1	1	0				12	אין-ישות	לכל תוכנית אישית יש תלמיד, אבחון, סייעת, שעות, יעד; שלבים: אבחון, ועדה, תוכנית, מעקב;
ג·mosad	mosad.sentences:31	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נוכחות אברך יש אברך, תאריך, סדר (בוקר, צהריים, ערב), סוג (כניסה, יציאה), אמצעי (כרטיס, הקשה), מאושר (כן, לא);
ג·mosad	mosad.sentences:32	1	1	0				17	אין-ישות	לכל סמיכה יש אברך, מסלול (הוראה, דיינות, שחיטה, מילה), בוחן, תאריך; שלבים: מסלול, מבחנים, תעודה;
ג·mosad	mosad.sentences:33	1	1	0				18	אין-ישות	לכל תחרות יש שנה, סוג (מלגת הצטיינות, תחרות), נושא, פרס, ספונסר; שלבים: הכרזה, מבחן, זוכים, טקס;
ג·mosad	mosad.sentences:34	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מוסד יש גם סוג חינוך (רגיל, מיוחד, שילוב)
ג·mosad	mosad.sentences:36	1	1	0				40	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	צוות: לכל עובד יש אדם, מוסד, תפקיד (מלמד, רם, משגיח, גננת, סייעת, מזכירות, אב בית, נהג, טבח, מאבטח, תחזוקה), היקף משרה, 
ג·mosad	mosad.sentences:37	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אישור יש עובד, סוג (משטרה, הוראה, עזרה ראשונה, רישיון נהיגה, כשרות), תאריך תוקף;
ג·mosad	mosad.sentences:38	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נוכחות עובד יש עובד, תאריך, כניסה, יציאה, סוג (עבודה, מחלה, חופש, מילואים);
ג·mosad	mosad.sentences:39	1	1	0				10	אין-ישות	לכל חופשה יש עובד, תאריך התחלה, תאריך סיום, סוג; שלבים: בקשה, אושר, נדחה;
ג·mosad	mosad.sentences:40	1	1	0				11	אין-ישות	לכל מחליף יש כיתה, תאריך, עובד חסר, עובד מחליף, תעריף; שלבים: חסר, שובץ, שולם
ג·mosad	mosad.sentences:41	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נוכחות עובד יש גם מצב (רגיל, חריג);
ג·mosad	mosad.sentences:42	1	1	0				21	תביעה-חלקית/צורך-בלי-דוגמה	לכל ציוד לעובד יש עובד, פריט (מפתחות, טלפון, מחשב, כרטיס), תאריך מסירה; שלבים: נמסר, הוחזר;
ג·mosad	mosad.sentences:43	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הערכה יש עובד, שנה, סוג (הערכה, השתלמות), ציון, גמול, יעד;
ג·mosad	mosad.sentences:44	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מתנדב יש אדם, תחום (חלוקה, הסעות, בישול, ביקור חולים, גיוס), זמינות, שעות, אישור משטרה (כן, לא, לא נדרש);
ג·mosad	mosad.sentences:45	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אישור יש גם התראה (90 יום, 60 יום, 30 יום)
ג·mosad	mosad.sentences:47	2	1	1				29	לא-נמדד (--quick: שלבים 3–5 לא רצו)	גבייה: לכל חיוב יש משפחה, שנה, סכום, הנחה, הערה; שלבים: חושב, אושר, נפרס, פעיל, נסגר;
ג·mosad	mosad.sentences:48	2	1	2				35	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הוראת קבע יש משפחה, אמצעי (מסב, אשראי), יום חיוב, סכום, תאריך תוקף; שלבים: נחתם, פעיל, נכשל, בוטל;
ג·mosad	mosad.sentences:49	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תשלום יש משפחה, תאריך, סכום, אמצעי (הוראת קבע, אשראי, מזומן, צק, העברה, ביט), אסמכתא;
ג·mosad	mosad.sentences:50	2	1	2				28	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל צק יש משפחה, מספר, בנק, סכום, תאריך פירעון; שלבים: התקבל, הופקד, נפרע, חזר;
ג·mosad	mosad.sentences:51	2	1	1				27	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל חוב יש משפחה, סכום, תאריך, אחראי, הערה; שלבים: ממתין, תזכורת, שיחה, הסדר, נסגר;
ג·mosad	mosad.sentences:52	2	1	1				28	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל בקשת הנחה יש משפחה, שנה, סכום מבוקש, נימוק; שלבים: הוגש, נדון, אושר, נדחה;
ג·mosad	mosad.sentences:53	2	1	1				22	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל קבלה יש משפחה, מספר, סכום, תאריך, סוג (שכר לימוד, תרומה)
ג·mosad	mosad.sentences:54	1	1	0				24	אין-ישות	לכל תעריפון יש מוסד, שנה, שכר לימוד, פריסה (10 חודשים, 12 חודשים), פנימייה, הסעה, ארוחות, צהרון, דמי רישום, ביטוח;
ג·mosad	mosad.sentences:55	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל הנחה יש סוג (אחים, אברך, עובד, בוגר, קהילה), ילדים (2, 3, 4), אחוז (10%, 20%, 100%), תאריך תוקף;
ג·mosad	mosad.sentences:56	2	1	1				28	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל מלגה חיצונית יש משפחה, גורם (קרן, עירייה, ידיד), סכום, תנאים; שלבים: הובטחה, התקבלה;
ג·mosad	mosad.sentences:57	1	1	0				15	אין-ישות	לכל קובץ מסב יש חודש, מספר חיובים, סכום; שלבים: הופק, נשלח, נקלט, כישלונות;
ג·mosad	mosad.sentences:58	2	1	1				30	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הסדר חוב יש משפחה, סכום, פריסה, תאריך חתימה; שלבים: הוצע, נחתם, בתשלומים, הושלם, הופר;
ג·mosad	mosad.sentences:59	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל גבייה יש שלב (תזכורת 1, תזכורת 2, שיחה, הנהלה), אחרי (30 יום, 60 יום, 90 יום, 120 יום), נמען (משפחה, גזבר, מנהל)
ג·mosad	mosad.sentences:60	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל הוראת קבע יש כישלונות ברצף (3 חודשים), פעולה (עצירה, שיחה);
ג·mosad	mosad.sentences:61	2	1	2				37	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל חיוב חד פעמי יש חייב (משפחה, תלמיד), סוג (טיול, ספרים, נזק, קייטנה), סכום, תאריך; שלבים: נוצר, שולם;
ג·mosad	mosad.sentences:62	2	1	1				25	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל החזר כספי יש משפחה, סכום, סיבה, מאשר, אמצעי; שלבים: בקשה, אושר, שולם;
ג·mosad	mosad.sentences:63	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קבלה יש גם מצב (תקפה, מבטלת, מבוטלת), סעיף 46 (כן, לא)
ג·mosad	mosad.sentences:65	1	1	0				42	ישות-בלי-שקע	תרומות: לכל תורם יש אדם, סוג (חבר קהילה, בוגר, הורה, חול, קרן, חברה), דירוג (א, ב, ג, ד), מגייס, מטבע (שקל, דולר, פאונד,
ג·mosad	mosad.sentences:66	2	2	1				50	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל תרומה יש תורם, תאריך, סכום, ייעוד (כללי, קרן בניין, מלגות, קמחא דפסחא, הכנסת כלה, ספר תורה), אמצעי, הקדשה; שלבים: הו
ג·mosad	mosad.sentences:67	2	1	1				25	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל התחייבות יש תורם, סכום, תאריך יעד, הערה; שלבים: פתוחה, בתשלומים, הושלמה, נזנחה;
ג·mosad	mosad.sentences:68	1	1	0				20	אין-ישות	לכל מגבית יש שם, יעד, תאריך התחלה, תאריך סיום, סוג (דינר, הגרלה, 36 שעות, פרנסים, חירום); שלבים: תכנון, פעיל, הסתיים, סי
ג·mosad	mosad.sentences:69	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל שגריר יש מגבית, אדם, יעד אישי, סכום שגויס;
ג·mosad	mosad.sentences:70	2	1	1				24	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל פרנס יש תורם, תאריך, סוג (יום, שבוע, חודש, שנה), סכום, לזכות;
ג·mosad	mosad.sentences:71	2	1	1				42	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הנצחה יש תורם, סוג (חדר, ספר תורה, ארון קודש, ספסל, לוח, כיתה), טקסט, סכום; שלבים: נבחר, שולם, הותקן, צולם;
ג·mosad	mosad.sentences:72	1	1	0				21	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל דינר יש שנה, תאריך, מקום, יעד, מכובד; שלבים: הזמנות, אישורי הגעה, שיבוץ, התקיים, גבייה, תודות;
ג·mosad	mosad.sentences:73	1	1	0				10	אין-ישות	לכל מוזמן לדינר יש דינר, אדם, שולחן, אישר, סכום;
ג·mosad	mosad.sentences:74	1	1	0				17	אין-ישות	לכל מודעה ביומן יש דינר, מפרסם, גודל (עמוד, חצי, רבע), סכום; שלבים: נמכר, עוצב, אושר;
ג·mosad	mosad.sentences:75	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קופת צדקה יש מיקום, אחראי, מסלול, תאריך ריקון, סכום;
ג·mosad	mosad.sentences:76	1	1	0				19	אין-ישות	לכל משולח יש אדם, יעד, תאריך יציאה, תאריך חזרה, סכום שגויס, הוצאות; שלבים: יצא, מדווח, חזר, התחשבנות;
ג·mosad	mosad.sentences:77	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קשר עם תורם יש תורם, תאריך, סוג (ביקור, שיחה, מכתב, ברכה, הזמנה), סיכום, תאריך מעקב
ג·mosad	mosad.sentences:78	1	1	0				20	ישות-בלי-שקע	לכל תורם יש גם פוטנציאל (נמוך, בינוני, גבוה), העדפת פנייה (טלפון, וואטסאפ, מייל, ביקור), לא לפנות (כן, לא);
ג·mosad	mosad.sentences:79	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תרומה יש גם מטבע (שקל, דולר, פאונד, יורו), שער, מגבית;
ג·mosad	mosad.sentences:80	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל תודה יש ערוץ (מכתב, וואטסאפ, מייל), תוך (48 שעות), שפה (עברית, יידיש, אנגלית);
ג·mosad	mosad.sentences:81	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל קשר יש דירוג (א, ב, ג, ד), ללא מגע (90 יום), נמען (מגייס);
ג·mosad	mosad.sentences:82	1	1	0				16	ישות-בלי-שקע	לכל כלל תורם נרדם יש ללא תרומה (12 חודשים), פעולה (משימה למגייס);
ג·mosad	mosad.sentences:83	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מגבית יש גם מטצינג (ללא, כפול, משולש);
ג·mosad	mosad.sentences:84	1	1	0				14	אין-ישות	לכל הגרלה יש מגבית, פרסים, כרטיסים, מחיר כרטיס, היתר (כן, לא); שלבים: מכירה, הגרלה, זוכים, נמסרו;
ג·mosad	mosad.sentences:85	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל התחייבות יש גם תזכורת אחרי (60 יום, 120 יום);
ג·mosad	mosad.sentences:86	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הנצחה יש גם מיקום, תמונה;
ג·mosad	mosad.sentences:87	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קופת צדקה יש גם סוג מיקום (בית, חנות, בית כנסת);
ג·mosad	mosad.sentences:88	2	1	1				32	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל קרן קיימת יש תורם, סוג (קרן, ירושה, ביטוח חיים), סכום, תנאים, יועץ; שלבים: שיחה, מסמך, פעיל;
ג·mosad	mosad.sentences:89	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל פרלור מיטינג יש מארח, תאריך, מוזמנים, נואם, סכום שגויס;
ג·mosad	mosad.sentences:90	1	1	0				17	אין-ישות	לכל ישות חול יש מדינה (ארצות הברית, אנגליה, בלגיה, קנדה), מטבע, חשבון, שער
ג·mosad	mosad.sentences:92	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	כספים: לכל עמותה יש שם, מספר, רואה חשבון, תוקף ניהול תקין, תוקף סעיף 46;
ג·mosad	mosad.sentences:93	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל סעיף תקציב יש שנה, עמותה, מוסד, שם, סכום מתוכנן;
ג·mosad	mosad.sentences:94	2	1	1				34	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הוצאה יש עמותה, מוסד, ספק, פירוט, סכום, סעיף תקציב, תאריך, אסמכתא; שלבים: בקשה, אושר, הוזמן, התקבל, שולם;
ג·mosad	mosad.sentences:95	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ספק יש שם, חפ, תחום, טלפון, תנאי תשלום;
ג·mosad	mosad.sentences:96	1	1	0				25	אין-ישות	לכל תמיכה יש משרד (חינוך, דתות, רווחה, תרבות, עירייה), תוכנית, סכום, תאריך הגשה, תאריך אישור; שלבים: קול קורא, הוגש, אוש
ג·mosad	mosad.sentences:97	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ביטוח יש סוג (מבנה, צד ג, תאונות תלמידים, רכב, דירקטורים), חברה, פוליסה, תאריך תוקף, סכום;
ג·mosad	mosad.sentences:98	1	1	0				12	אין-ישות	לכל ישיבת ועד יש תאריך, נוכחים, החלטות; שלבים: זומנה, התקיימה, פרוטוקול, הוגש;
ג·mosad	mosad.sentences:99	1	2	0				25	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע/אין-ישות	לכל ביקורת יש גורם (משרד החינוך, רשם, רואה חשבון, בריאות, כיבוי), תאריך, ממצאים, תאריך תיקון; שלבים: נקבעה, התקיימה, ליק
ג·mosad	mosad.sentences:100	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אישור עמותה יש עמותה, סוג (ניהול תקין, סעיף 46, ניהול ספרים, ניכוי מס במקור), תאריך תוקף, התראה (90 יום);
ג·mosad	mosad.sentences:101	1	1	0				11	ישות-בלי-שקע	לכל תקציב יש שנה, עמותה, מוסד; שלבים: טיוטה, אושר, מעקב, תיקון;
ג·mosad	mosad.sentences:102	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תזרים יש חודש, צפוי, התחייבויות, פער, אופק (6 חודשים);
ג·mosad	mosad.sentences:103	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הוצאה יש גם סף אישור (מנהל, גזבר, ועד), חשבונית;
ג·mosad	mosad.sentences:104	2	1	1				23	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל חשבונית ספק יש ספק, מספר, תאריך, סכום, מעמ, סעיף; שלבים: התקבלה, אושרה, שולמה;
ג·mosad	mosad.sentences:105	1	1	0				23	שקע-תאריך-לא-מוכרע/אגרגציה-בלי-אות-סימן/ישות-בלי-שקע	לכל חשבון יש עמותה, בנק, סוג (בנק, קופה, קופה קטנה), מטרה (שכר לימוד, תרומות, כולל, בניין), יתרה, תאריך התאמה;
ג·mosad	mosad.sentences:106	2	1	1				23	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הלוואה של המוסד יש מלווה, סכום, ריבית, תשלומים, ערב, בטוחה;
ג·mosad	mosad.sentences:107	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נכס יש סוג (בניין, דירה, רכב, ציוד), ערך, ביטוח, טאבו, שעבוד (כן, לא);
ג·mosad	mosad.sentences:108	1	1	0				12	אין-ישות	לכל תביעת ביטוח יש ביטוח, תאריך, אירוע, סכום; שלבים: נפתחה, מסמכים, שולמה;
ג·mosad	mosad.sentences:109	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ועדת ביקורת יש שנה, חברים, דוח, ממצאים;
ג·mosad	mosad.sentences:110	1	1	0				25	אין-ישות	לכל דוח שנתי יש שנה, סוג (כספי, מילולי, מקבלי שכר), רואה חשבון, תאריך הגשה; שלבים: הכנה, ביקורת, חתימה, הוגש;
ג·mosad	mosad.sentences:111	1	2	0				22	ישות-בלי-שקע/אין-ישות	לכל דיווח למשרד החינוך יש מוסד, שנה, סוג (מצבת תלמידים, נוכחות, צוות), תאריך; שלבים: הופק, נבדק, הוגש
ג·mosad	mosad.sentences:113	2	1	2				30	לא-נמדד (--quick: שלבים 3–5 לא רצו)	בית המדרש: לכל מקום יש אזור, שורה, מספר, בעלים, סכום, תאריך תוקף; שלבים: פנוי, נמכר, הועבר;
ג·mosad	mosad.sentences:114	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מניין יש שם, מקום, שעה, גבאי;
ג·mosad	mosad.sentences:115	1	1	0				15	אין-ישות	לכל נדר יש אדם, תאריך, סכום, סוג (עלייה, קידוש, מי שברך, נר); שלבים: נדר, תזכורת, שולם;
ג·mosad	mosad.sentences:116	1	1	0				11	אין-ישות	לכל קידוש יש שבת, ספונסר, סיבה, סכום; שלבים: נרכש, הוכן, התקיים;
ג·mosad	mosad.sentences:117	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל יארצייט יש משפחה, שם הנפטר, תאריך עברי, מי אומר קדיש, הערה;
ג·mosad	mosad.sentences:118	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל שמחה יש משפחה, סוג (ברית, בר מצווה, אירוסין, חתונה, שבע ברכות), תאריך, מקום;
ג·mosad	mosad.sentences:119	2	1	2				28	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל אירוע באולם יש תאריך, שוכר, סוג, סכום, פיקדון; שלבים: בקשה, אושר, פיקדון, התקיים, נוקה;
ג·mosad	mosad.sentences:120	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ספר תורה יש שם, תורם, שנה, תאריך הגהה, מיקום;
ג·mosad	mosad.sentences:121	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל שיעור ציבורי יש שם, מוסר, יום, שעה, מקום, קהל (גברים, נשים, נוער)
ג·mosad	mosad.sentences:122	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל חבר קהילה יש אדם, משפחה, סניף, ותק, דמי חבר, תפקיד קהילתי;
ג·mosad	mosad.sentences:123	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ועד קהילה יש חבר, תפקיד (יושב ראש, גזבר, חבר), תאריך התחלה;
ג·mosad	mosad.sentences:124	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מקום יש גם אזור בית (גברים, עזרת נשים), עונה (כל השנה, ימים נוראים);
ג·mosad	mosad.sentences:125	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מניין יש גם עונה (קיץ, חורף, שבת, חג), בעל תפילה;
ג·mosad	mosad.sentences:126	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל עלייה יש שבת, פרשה, סוג (עלייה, פתיחה, הגבהה, מפטיר), אדם, נדר;
ג·mosad	mosad.sentences:127	1	4	0				17	אין-ישות	לכל לימוד משניות יש נפטר, לומד, פרקים, תאריך סיום; שלבים: חלוקה, לומדים, סיום;
ג·mosad	mosad.sentences:128	1	1	0				21	ישות-בלי-שקע	לכל ניחום יש משפחה, סוג (ניחום אבלים, ביקור חולים), מתאם, מניין (כן, לא), ארוחות (כן, לא); שלבים: פתוח, מטופל, נסגר;
ג·mosad	mosad.sentences:129	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מקווה יש שם, סוג (גברים, נשים, כלים), בלן, שעות, דמי כניסה, תאריך ביקורת בריאות;
ג·mosad	mosad.sentences:130	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ספר יש שם, מחבר, עותקים, מדף, מחיר;
ג·mosad	mosad.sentences:131	1	1	0				8	אין-ישות	לכל השאלת ספר יש ספר, אדם, תאריך; שלבים: הושאל, הוחזר;
ג·mosad	mosad.sentences:132	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל סניף יש עיר, סוג (שטיבל, סניף), גבאי, מניינים, חברים;
ג·mosad	mosad.sentences:133	1	1	0				13	אין-ישות	לכל דיון יש צדדים, נושא, דיין, תאריך; שלבים: נפתח, דיונים, פסק, נסגר;
ג·mosad	mosad.sentences:134	0	0	0				3	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל ערבות הדדית יש חבר, דמי חבר, אירוע (מחלה, אבל, לידה), סכום
ג·mosad	mosad.sentences:136	1	1	0				28	אין-ישות	החצר: לכל קבלת קהל יש אדם, נושא (ברכה, עצה, שידוך, פדיון, רפואה, פרנסה), תאריך, גבאי, דחיפות (רגיל, דחוף); שלבים: בקשה, 
ג·mosad	mosad.sentences:137	1	1	0				13	אין-ישות	לכל קוויטל יש שמות, בקשה, סכום, תאריך, ערוץ (ידני, אתר, טלפון); שלבים: נשלח, הונח, אושר;
ג·mosad	mosad.sentences:138	1	1	0				16	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל טיש יש סוג (טיש, התוועדות, שיעור), תאריך, מקום, הקלטה; שלבים: מתוכנן, התקיים, בארכיון;
ג·mosad	mosad.sentences:139	1	1	0				20	שקע-תאריך-לא-מוכרע/אגרגציה-בלי-אות-סימן/ישות-בלי-שקע	לכל נסיעה יש יעד, תאריך יציאה, תאריך חזרה, מחיר, אחראי; שלבים: הרשמה, תשלום, שיבוץ, יצא, חזר, סיכום;
ג·mosad	mosad.sentences:140	2	1	1				19	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל נרשם לנסיעה יש נסיעה, אדם, סכום, אוטובוס, חדר;
ג·mosad	mosad.sentences:141	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הילולא יש צדיק, תאריך עברי, מנהג, אירוע;
ג·mosad	mosad.sentences:142	2	1	1				31	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל שיחה של הרבי יש תאריך, נושא, פרשה, קובץ, עורך; שלבים: הוקלט, תומלל, נערך, הוגה, אושר, פורסם;
ג·mosad	mosad.sentences:143	1	1	0				13	אין-ישות	לכל שאלה לרב יש שואל, שאלה, רב, תשובה, תאריך; שלבים: נשאלה, נענתה, נסגרה
ג·mosad	mosad.sentences:144	1	1	0				12	אין-ישות	לכל תשובה מהרבי יש קוויטל, תאריך, נוסח, מוסר; שלבים: התקבלה, נמסרה;
ג·mosad	mosad.sentences:145	1	1	0				16	אין-ישות	לכל מכתב בארכיון יש נמען, תאריך, נושא, סריקה, פרסום (פנימי, פורסם); שלבים: סרוק, קוטלג, פורסם;
ג·mosad	mosad.sentences:146	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל גבאי יש אדם, תחום (קוויטלך, תור, נסיעות, ארכיון), ימי קבלה, טלפון
ג·mosad	mosad.sentences:148	2	2	2				41	לא-נמדד (--quick: שלבים 3–5 לא רצו)	חסד: לכל הלוואה יש משפחה, סכום, תאריך, מטרה, ערב ראשון, ערב שני; שלבים: בקשה, ועדה, אושר, ניתן, בהחזר, נפרע, באיחור;
ג·mosad	mosad.sentences:149	1	1	0				6	אין-ישות	לכל החזר יש הלוואה, סכום, תאריך;
ג·mosad	mosad.sentences:150	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מפקיד יש אדם, סכום, תאריך, תנאים;
ג·mosad	mosad.sentences:151	2	1	2				35	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל תמיכה יש משפחה, סוג (חודשי, חד פעמי, חג, רפואי), סכום, תאריך; שלבים: בקשה, ועדה, אושר, שולם;
ג·mosad	mosad.sentences:152	1	1	0				18	ישות-בלי-שקע	לכל חלוקה יש שנה, חג (פסח, סוכות, פורים), משפחה, חבילה (א, ב, ג); שלבים: רשימה, אושר, נרכש, נארז, חולק;
ג·mosad	mosad.sentences:153	1	1	0				13	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל השאלה יש פריט, משפחה, תאריך, פיקדון; שלבים: הושאל, הוחזר;
ג·mosad	mosad.sentences:154	2	2	1				24	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל ארוחה לחסד יש משפחה, תאריך, מבשל, מסלול; שלבים: נדרש, שובץ, נמסר
ג·mosad	mosad.sentences:155	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל פריט גמח יש שם, קטגוריה (כיסאות, שולחנות, מכשירי חשמל, ספרים, בגדי שבת, ציוד תינוקות, תרופות), כמות, פיקדון;
ג·mosad	mosad.sentences:156	2	1	2				31	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל הכנסת כלה יש משפחה, תאריך חתונה, צורך, סכום; שלבים: בקשה, ועדה, נרכש, נמסר;
ג·mosad	mosad.sentences:157	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הסעה רפואית יש נוסע, יעד, תאריך, נהג;
ג·mosad	mosad.sentences:158	1	2	0				20	אין-ישות	לכל עזרה לזוג יש זוג, סוג (שכר דירה, משכנתא), סכום, תקופה; שלבים: בקשה, ועדה, אושר, שולם;
